title,artist,album,isrc,platform,trackId,duration,addedDate,addedBy,url
Symphony No. 1: II. Andante tranquillo - Allegretto grazioso - Andante tranquillo,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 1",DEB201172102,tidal,18768302,288s,,,http://www.tidal.com/track/18768302
Symphony No. 1: III. Allegro agitato,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 1",DEB201172103,tidal,18768303,192s,,,http://www.tidal.com/track/18768303
Ballet suite: I. Allegro ma non troppo,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 1",DEB201172104,tidal,18768304,406s,,,http://www.tidal.com/track/18768304
Ballet suite: II. Leggiero e grazioso,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 1",DEB201172105,tidal,18768305,350s,,,http://www.tidal.com/track/18768305
Ballet suite: III. Allegro ma non troppo,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 1",DEB201172106,tidal,18768306,407s,,,http://www.tidal.com/track/18768306
Symphonische Etude,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 1",DEB201172107,tidal,18768307,646s,,,http://www.tidal.com/track/18768307
Variations and Fugue on a Theme by Kuhnau: Theme: Moderato,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 1",DEB201172108,tidal,18768308,96s,,,http://www.tidal.com/track/18768308
Variations and Fugue on a Theme by Kuhnau: Variation 1: Grazioso ma tranquillo,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 1",DEB201172109,tidal,18768309,66s,,,http://www.tidal.com/track/18768309
Variations and Fugue on a Theme by Kuhnau: Variation 2: Allegro con spirito,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 1",DEB201172110,tidal,18768310,69s,,,http://www.tidal.com/track/18768310
Variations and Fugue on a Theme by Kuhnau: Variation 3: Molto moderato e espressivo,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 1",DEB201172111,tidal,18768311,84s,,,http://www.tidal.com/track/18768311
Variations and Fugue on a Theme by Kuhnau: Variation 4: Sostenuto e espressivo,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 1",DEB201172112,tidal,18768312,223s,,,http://www.tidal.com/track/18768312
Variations and Fugue on a Theme by Kuhnau: Variation 5: Grave e appassionato,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 1",DEB201172113,tidal,18768313,70s,,,http://www.tidal.com/track/18768313
Variations and Fugue on a Theme by Kuhnau: Fuga: Allegretto con eleganza,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 1",DEB201172114,tidal,18768314,151s,,,http://www.tidal.com/track/18768314
Symphony No. 2: I. Fantasia,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 2",DEB201272201,tidal,25810800,309s,,,http://www.tidal.com/track/25810800
Symphony No. 2: II. Pavane,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 2",DEB201272202,tidal,25810801,360s,,,http://www.tidal.com/track/25810801
Symphony No. 2: III. Rondo,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 2",DEB201272203,tidal,25810802,454s,,,http://www.tidal.com/track/25810802
Ricercare,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 2",DEB201272204,tidal,25810803,591s,,,http://www.tidal.com/track/25810803
Mascherata: I. Andante moderato - Allegro vivace,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 2",DEB201272205,tidal,25810804,385s,,,http://www.tidal.com/track/25810804
Mascherata: II. Andante,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 2",DEB201272206,tidal,25810805,243s,,,http://www.tidal.com/track/25810805
"Mascherata: III. Adagio, molto espressivo",Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 2",DEB201272207,tidal,25810806,251s,,,http://www.tidal.com/track/25810806
Mascherata: IV. Andante - Allegro con spirito,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 2",DEB201272208,tidal,25810807,441s,,,http://www.tidal.com/track/25810807
Wilhelmus Rhapsody,Netherlands Symphony Orchestra,"Hendrik Andriessen: Symphonic Works, Vol. 2",DEB201272209,tidal,25810808,593s,,,http://www.tidal.com/track/25810808
"Double Concerto for Violin, Viola & Orchestra in B Minor: I. Allegro ma non troppo","Baiba Skride, ORF Vienna Radio Symphony Orchestra, Marin Alsop, Ivan Vukčević","Britten: Violin Concerto in D Minor, Op. 15 & Double Concerto for Violin, Viola & Orchestra in B Minor",DEB952422004,tidal,332426185,434s,,,http://www.tidal.com/track/332426185
"Double Concerto for Violin, Viola & Orchestra in B Minor: II. Rhapsody. Poco lento","Baiba Skride, ORF Vienna Radio Symphony Orchestra, Marin Alsop, Ivan Vukčević","Britten: Violin Concerto in D Minor, Op. 15 & Double Concerto for Violin, Viola & Orchestra in B Minor",DEB952422005,tidal,332426186,505s,,,http://www.tidal.com/track/332426186
"Double Concerto for Violin, Viola & Orchestra in B Minor: III. Allegro scherzando - Allegro non troppo","Baiba Skride, ORF Vienna Radio Symphony Orchestra, Marin Alsop, Ivan Vukčević","Britten: Violin Concerto in D Minor, Op. 15 & Double Concerto for Violin, Viola & Orchestra in B Minor",DEB952422006,tidal,332426187,556s,,,http://www.tidal.com/track/332426187
"Purcell: Staircase Overture, Z. 614","Christopher Hogwood, Paul O'Dette, Laurence Dreyfus, Academy of Ancient Music",The Echoing Air - The Music Of Henry Purcell,NLA509403701,tidal,56004674,161s,,,http://www.tidal.com/track/56004674
"Purcell: If Music be the Food of Love, Z. 379","Sylvia Mcnair, Paul O'Dette, Laurence Dreyfus, Christopher Hogwood",The Echoing Air - The Music Of Henry Purcell,NLA509403702,tidal,56004675,195s,,,http://www.tidal.com/track/56004675
"Purcell: Cebell, Z. 697","Crispian Steele-Perkins, Paul O'Dette, Laurence Dreyfus, Academy of Ancient Music, Christopher Hogwood",The Echoing Air - The Music Of Henry Purcell,NLA509403703,tidal,56004676,68s,,,http://www.tidal.com/track/56004676
"Purcell: The Libertine, or The Force of Love, Z.600: To Arms, To Arms, Heroic Prince","Sylvia Mcnair, Crispian Steele-Perkins, Paul O'Dette, Laurence Dreyfus, Christopher Hogwood",The Echoing Air - The Music Of Henry Purcell,NLA509403704,tidal,56004677,172s,,,http://www.tidal.com/track/56004677
"Purcell: To Arms, Z. 574, No. 15","Christopher Hogwood, Paul O'Dette, Laurence Dreyfus, Academy of Ancient Music",The Echoing Air - The Music Of Henry Purcell,NLA509403705,tidal,56004678,82s,,,http://www.tidal.com/track/56004678
"Purcell: Tell Me, Some Pitying Angel, Z. 196","Sylvia Mcnair, Paul O'Dette, Laurence Dreyfus, Christopher Hogwood",The Echoing Air - The Music Of Henry Purcell,NLA509403706,tidal,56004679,424s,,,http://www.tidal.com/track/56004679
"Purcell: Slow Air, Z. 603","Christopher Hogwood, Paul O'Dette, Laurence Dreyfus, Academy of Ancient Music",The Echoing Air - The Music Of Henry Purcell,NLA509403707,tidal,56004680,105s,,,http://www.tidal.com/track/56004680
"Purcell: The Indian Queen, Z. 630 / Act 2: We Come to Sing","Crispian Steele-Perkins, Paul O'Dette, Laurence Dreyfus, Academy of Ancient Music, Christopher Hogwood",The Echoing Air - The Music Of Henry Purcell,NLA509403708,tidal,56004681,38s,,,http://www.tidal.com/track/56004681
"Purcell: Oh! Lead Me to Some Peaceful Gloom, Z. 574, No. 17","Sylvia Mcnair, Paul O'Dette",The Echoing Air - The Music Of Henry Purcell,NLA509403709,tidal,56004682,168s,,,http://www.tidal.com/track/56004682
"Purcell: O Solitude, Z. 406","Sylvia Mcnair, Paul O'Dette, Laurence Dreyfus, Christopher Hogwood",The Echoing Air - The Music Of Henry Purcell,NLA509403710,tidal,56004683,254s,,,http://www.tidal.com/track/56004683
"Purcell: The Fairy Queen, Z.629 / Act 4: Hark! Hark! the Echoing Air","Sylvia Mcnair, Crispian Steele-Perkins, Paul O'Dette, Laurence Dreyfus, Academy of Ancient Music, Christopher Hogwood",The Echoing Air - The Music Of Henry Purcell,NLA509403711,tidal,56004684,144s,,,http://www.tidal.com/track/56004684
"Purcell: The Indian Queen, Z. 630 / Act 2: Trumpet Tune","Crispian Steele-Perkins, Paul O'Dette, Laurence Dreyfus, Academy of Ancient Music, Christopher Hogwood",The Echoing Air - The Music Of Henry Purcell,NLA509403712,tidal,56004685,40s,,,http://www.tidal.com/track/56004685
"Purcell: Sweeter than Roses, Z. 585, No. 1","Sylvia Mcnair, Paul O'Dette, Laurence Dreyfus, Christopher Hogwood",The Echoing Air - The Music Of Henry Purcell,NLA509403713,tidal,56004686,185s,,,http://www.tidal.com/track/56004686
"Purcell: King Arthur, or The British Worthy, Z.628 / Act 5: Fairest Isle","Sylvia Mcnair, Paul O'Dette, Laurence Dreyfus, Christopher Hogwood",The Echoing Air - The Music Of Henry Purcell,NLA509403714,tidal,56004687,118s,,,http://www.tidal.com/track/56004687
"Purcell: She That Would Gain a Faithfull Lover, Z. 414","Sylvia Mcnair, Paul O'Dette, Laurence Dreyfus, Christopher Hogwood",The Echoing Air - The Music Of Henry Purcell,NLA509403715,tidal,56004688,179s,,,http://www.tidal.com/track/56004688
"Purcell: Cupid, the Slyest Rogue Alive, Z. 367","Sylvia Mcnair, Paul O'Dette, Laurence Dreyfus, Christopher Hogwood",The Echoing Air - The Music Of Henry Purcell,NLA509403716,tidal,56004689,138s,,,http://www.tidal.com/track/56004689
"Purcell: The Indian Queen, Z. 630 / Act 3: I Attempt from Love's Sickness to Fly","Sylvia Mcnair, Paul O'Dette, Laurence Dreyfus, Christopher Hogwood",The Echoing Air - The Music Of Henry Purcell,NLA509403717,tidal,56004690,95s,,,http://www.tidal.com/track/56004690
"Purcell: Abdelazar or The Moor's Revenge, Z570: Jig","Christopher Hogwood, Paul O'Dette, Laurence Dreyfus, Academy of Ancient Music",The Echoing Air - The Music Of Henry Purcell,NLA509403718,tidal,56004691,65s,,,http://www.tidal.com/track/56004691
"Purcell: Oedipus, Z.583: Music for a While","Sylvia Mcnair, Paul O'Dette, Laurence Dreyfus, Christopher Hogwood",The Echoing Air - The Music Of Henry Purcell,NLA509403719,tidal,56004692,192s,,,http://www.tidal.com/track/56004692
"Purcell: The Fatal Hour Comes On Apace, Z. 421","Sylvia Mcnair, Paul O'Dette",The Echoing Air - The Music Of Henry Purcell,NLA509403720,tidal,56004693,220s,,,http://www.tidal.com/track/56004693
"Purcell: Dioclesian, Z. 627 / The Masque: Hear, Mighty Love","Christopher Hogwood, Paul O'Dette, Laurence Dreyfus, Academy of Ancient Music",The Echoing Air - The Music Of Henry Purcell,NLA509403721,tidal,56004694,94s,,,http://www.tidal.com/track/56004694
"Purcell: The Fairy Queen, Z.629 / Act 5 / Epithalamium - Thrice happy Lovers: Plainte: O, Let Me Weep","Sylvia Mcnair, Simon Standage, Laurence Dreyfus, Christopher Hogwood",The Echoing Air - The Music Of Henry Purcell,NLA509403722,tidal,56004695,351s,,,http://www.tidal.com/track/56004695
"Purcell: Chacony in G minor, Z. 730","Christopher Hogwood, Paul O'Dette, Laurence Dreyfus, Academy of Ancient Music",The Echoing Air - The Music Of Henry Purcell,NLA509403723,tidal,56004696,274s,,,http://www.tidal.com/track/56004696
"Respighi: The Birds, P. 154: I. Prelude",Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104181,tidal,7944470,170s,,,http://www.tidal.com/track/7944470
"Respighi: The Birds, P. 154: II. The Dove (La colomba)",Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104182,tidal,7944471,265s,,,http://www.tidal.com/track/7944471
"Respighi: The Birds, P. 154: III. The Hen",Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104183,tidal,7944472,169s,,,http://www.tidal.com/track/7944472
"Respighi: The Birds, P. 154: IV. The Nightingale (L'usignolo)",Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104184,tidal,7944473,233s,,,http://www.tidal.com/track/7944473
"Respighi: The Birds, P. 154: V. The Cuckoo (Il cuccù)",Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104185,tidal,7944474,257s,,,http://www.tidal.com/track/7944474
"Respighi: Ancient Airs And Dances, Suite No. 1, P. 109: I. Balletto detto ""Il Conte Orlando""",Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104191,tidal,7944475,171s,,,http://www.tidal.com/track/7944475
"Respighi: Ancient Airs And Dances, Suite No. 1, P. 109: II. Gagliarda",Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104192,tidal,7944476,216s,,,http://www.tidal.com/track/7944476
"Respighi: Ancient Airs And Dances, Suite No. 1, P. 109: III. Villanella",Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104193,tidal,7944477,254s,,,http://www.tidal.com/track/7944477
"Respighi: Ancient Airs And Dances, Suite No. 1, P. 109: IV. Passo mezzo e Mascherada",Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104194,tidal,7944478,225s,,,http://www.tidal.com/track/7944478
"Respighi: Ancient Airs And Dances, Suite No. 3, P. 172: I. Italiana",Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104201,tidal,7944479,159s,,,http://www.tidal.com/track/7944479
"Respighi: Ancient Airs And Dances, Suite No. 3, P. 172: No. 2. Arie di corte",Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104202,tidal,7944480,415s,,,http://www.tidal.com/track/7944480
"Respighi: Ancient Airs And Dances, Suite No. 3, P. 172: No. 3 Siciliana",Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104203,tidal,7944481,193s,,,http://www.tidal.com/track/7944481
"Respighi: Ancient Airs And Dances, Suite No. 3, P. 172: IV. Passacaglia",Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104204,tidal,7944482,232s,,,http://www.tidal.com/track/7944482
Respighi: Trittico Botticelliano: I. La Primavera,Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104211,tidal,7944483,336s,,,http://www.tidal.com/track/7944483
Respighi: Trittico Botticelliano: II. L'Adorazione dei Magi,Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104212,tidal,7944484,518s,,,http://www.tidal.com/track/7944484
Respighi: Trittico Botticelliano: III. La Nascata di Venere,Orpheus Chamber Orchestra,Respighi: Orchestral Works - Pini di Roma; Fontane di Roma; Feste romane; Gli uccelli; Antiche danz ed arie; Suites 1 & 3; Trittico botticelliano,DEF059104213,tidal,7944485,329s,,,http://www.tidal.com/track/7944485
No. 1. La Fuga in Egitto (The Flight into Egypt),Philharmonia Orchestra,Respighi: Church Windows / Brazilian Impressions,GBLWD8403501,tidal,12432545,337s,,,http://www.tidal.com/track/12432545
No. 2. San Michele Arcangelo (St. Michael Archangel),Philharmonia Orchestra,Respighi: Church Windows / Brazilian Impressions,GBLWD8403502,tidal,12432546,347s,,,http://www.tidal.com/track/12432546
No. 3. Il Mattutino di Santa Chiara (The Matins of St. Clare),Philharmonia Orchestra,Respighi: Church Windows / Brazilian Impressions,GBLWD8403503,tidal,12432547,334s,,,http://www.tidal.com/track/12432547
No. 4. San Gregorio Magno (St. Gregory the Great),Philharmonia Orchestra,Respighi: Church Windows / Brazilian Impressions,GBLWD8403504,tidal,12432548,583s,,,http://www.tidal.com/track/12432548
No. 1. Notte Tropicale (Tropical Night),Philharmonia Orchestra,Respighi: Church Windows / Brazilian Impressions,GBLWD8403505,tidal,12432549,583s,,,http://www.tidal.com/track/12432549
No. 2. Butantan (In a snake-garden near Sao Paulo),Philharmonia Orchestra,Respighi: Church Windows / Brazilian Impressions,GBLWD8403506,tidal,12432550,291s,,,http://www.tidal.com/track/12432550
No. 3. Canzone e Danza (Song and Dance),Philharmonia Orchestra,Respighi: Church Windows / Brazilian Impressions,GBLWD8403507,tidal,12432551,244s,,,http://www.tidal.com/track/12432551
The Lady with the Lapdog: Yalta,"Alexander Lazarev, Bolshoi Theatre Orchestra",Shchedrin: The Lady with the Lapdog & Music for the Town of Kothen,RUAAX2000156,tidal,141388602,2156s,,,http://www.tidal.com/track/141388602
The Lady with the Lapdog: Moscow,"Alexander Lazarev, Bolshoi Theatre Orchestra",Shchedrin: The Lady with the Lapdog & Music for the Town of Kothen,RUAAX2000157,tidal,141388603,338s,,,http://www.tidal.com/track/141388603
The Lady with the Lapdog: The City of S,"Alexander Lazarev, Bolshoi Theatre Orchestra",Shchedrin: The Lady with the Lapdog & Music for the Town of Kothen,RUAAX2000158,tidal,141388604,380s,,,http://www.tidal.com/track/141388604
Music for the Town of Kothen: I. Allegro moderato,"Vladimir Spivakov, Moscow Virtuosi",Shchedrin: The Lady with the Lapdog & Music for the Town of Kothen,RUAAX2000159,tidal,141388605,504s,,,http://www.tidal.com/track/141388605
Music for the Town of Kothen: II. Andante,"Vladimir Spivakov, Moscow Virtuosi",Shchedrin: The Lady with the Lapdog & Music for the Town of Kothen,RUAAX2000160,tidal,141388606,511s,,,http://www.tidal.com/track/141388606
